mi_score,avg_cc,max_cc,loc,lloc,sloc,comments,blank,comment_ratio,ast_functions,ast_classes,ast_imports,ast_max_depth,ast_avg_args,ast_lambdas,ast_comprehensions,ast_try_blocks,ast_returns,ast_global_vars,ast_docstring_ratio,ast_assert_count,ast_parse_error,lint_errors,lint_warnings,lint_total,lint_per_loc,tfidf_action,tfidf_add,tfidf_add argument,tfidf_all,tfidf_and,tfidf_any,tfidf_api,tfidf_app,tfidf_append,tfidf_arg,tfidf_args,tfidf_argument,tfidf_as,tfidf_assert,tfidf_async,tfidf_await,tfidf_base,tfidf_batch,tfidf_block,tfidf_bool,tfidf_build,tfidf_by,tfidf_cache,tfidf_check,tfidf_class,tfidf_client,tfidf_code,tfidf_command,tfidf_component,tfidf_components,tfidf_config,tfidf_content,tfidf_context,tfidf_current,tfidf_data,tfidf_def,tfidf_def get,tfidf_def init,tfidf_def test,tfidf_default,tfidf_description,tfidf_df,tfidf_dict,tfidf_dict str,tfidf_dir,tfidf_doc,tfidf_dtype,tfidf_elif,tfidf_else,tfidf_env,tfidf_err,tfidf_error,tfidf_errors,tfidf_event,tfidf_except,tfidf_exception,tfidf_exit,tfidf_falcon,tfidf_false,tfidf_field,tfidf_file,tfidf_filename,tfidf_files,tfidf_float,tfidf_fn,tfidf_for,tfidf_for in,tfidf_format,tfidf_frame,tfidf_from,tfidf_get,tfidf_group,tfidf_headers,tfidf_help,tfidf_http,tfidf_id,tfidf_if,tfidf_if not,tfidf_if self,tfidf_image,tfidf_img,tfidf_in,tfidf_index,tfidf_info,tfidf_init,tfidf_init self,tfidf_input,tfidf_int,tfidf_io,tfidf_is,tfidf_is none,tfidf_is not,tfidf_isinstance,tfidf_item,tfidf_items,tfidf_join,tfidf_json,tfidf_keras,tfidf_key,tfidf_kwargs,tfidf_label,tfidf_len,tfidf_line,tfidf_lines,tfidf_list,tfidf_load,tfidf_logger,tfidf_main,tfidf_max,tfidf_message,tfidf_mock,tfidf_model,tfidf_module,tfidf_msg,tfidf_name,tfidf_new,tfidf_node,tfidf_none,tfidf_none if,tfidf_none none,tfidf_none self,tfidf_not,tfidf_not in,tfidf_not none,tfidf_np,tfidf_num,tfidf_obj,tfidf_open,tfidf_options,tfidf_or,tfidf_os,tfidf_os path,tfidf_out,tfidf_output,tfidf_page,tfidf_params,tfidf_parse,tfidf_parser,tfidf_parser add,tfidf_pass,tfidf_path,tfidf_print,tfidf_process,tfidf_pytest,tfidf_query,tfidf_raise,tfidf_random,tfidf_range,tfidf_re,tfidf_read,tfidf_repo,tfidf_request,tfidf_response,tfidf_result,tfidf_results,tfidf_return,tfidf_return self,tfidf_root,tfidf_run,tfidf_self,tfidf_self assert,tfidf_self self,tfidf_server,tfidf_session,tfidf_set,tfidf_settings,tfidf_shape,tfidf_size,tfidf_source,tfidf_split,tfidf_start,tfidf_state,tfidf_status,tfidf_str,tfidf_str none,tfidf_stream,tfidf_string,tfidf_strip,tfidf_sys,tfidf_target,tfidf_template,tfidf_test,tfidf_text,tfidf_time,tfidf_title,tfidf_to,tfidf_torch,tfidf_train,tfidf_true,tfidf_try,tfidf_type,tfidf_update,tfidf_url,tfidf_user,tfidf_utils,tfidf_value,tfidf_var,tfidf_version,tfidf_with,tfidf_write,quality_label
86.23,2.33,3,47,30,26,5,10,0.167,3,2,4,10,1.3333333333333333,0,0,0,0,9,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16372847963701845,0.0,0.0,0.17306937876044406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10930568345897093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086943578959049,0.0,0.0,0.10920760886342863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997554471292818,0.05931572717391189,0.0,0.13273404028425054,0.0,0.3239383595484329,0.0,0.0,0.0,0.0,0.0,0.0,0.08448776568897116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030503938522101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10055602314058953,0.0,0.0,0.0,0.11562747238605701,0.0,0.0,0.11279554347832867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18235276307052783,0.2696078214885702,0.0,0.0,0.0,0.0,0.0,0.0,0.26623702895653517,0.0,0.0,0.4820868884474952,0.0,0.08609898073417915,0.0,0.0,0.0,0.0,0.0,0.11104682056573069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237698615508275,0.0,0.15641916339491502,0.0,0.0,0.0,0.0,0.0,0.0,0.057042570331904685,0.0,0.0,0.0,0.0,0.0,0.08582465648201057,0.0,0.0,0.0,0.0,0.0,good
51.04,2.5,3,250,87,214,14,25,0.161,10,0,2,9,3.7,0,0,0,0,23,0.7,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17971427955187827,0.0,0.0,0.21451167784050973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11293686065359512,0.08932453242308108,0.0,0.0,0.23546065496078783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042965512241603214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10958525230670635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02729128833698769,0.0,0.0,0.08665502408801937,0.0,0.3584404764319068,0.0,0.07008675355347593,0.0,0.0,0.0,0.0,0.06836640733809798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21996878179256363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18519282900179543,0.0,0.0,0.28013888536887277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773411497577315,0.17601266574406071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106722838631486,0.39285664849127716,0.15692330318330758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15630324423268477,0.0,0.0,0.0,0.0,0.0,0.28159016840711143,0.0,0.1991868650983665,0.0,0.0,0.0,0.0,0.0,0.0,0.09717565749054659,0.0,0.0,0.0,0.0,0.19223133269470502,0.056030372155235764,0.0,0.0,0.0,0.0,0.0,medium
52.53,3.16,4,132,84,91,6,24,0.071,17,2,4,10,1.9411764705882353,0,0,0,0,20,0.058823529411764705,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.061937345695495416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313193052420346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09383954302712817,0.11887206944658057,0.0,0.0,0.0,0.0,0.0,0.09246146634383555,0.0,0.0,0.1198201663870988,0.11371600262811987,0.0,0.0,0.29975689468508276,0.07727865077594144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23827886175141508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055225143212307086,0.0,0.11112991083640221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08564061151122489,0.10686739192236858,0.0,0.2973530668557689,0.0,0.4533906998899446,0.0,0.0,0.0,0.0,0.0,0.0,0.14556341733326247,0.0,0.0,0.0,0.0,0.0,0.0,0.241804384825883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621529392329335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21519855753672706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08374627757265965,0.13771062513192267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09683560745014695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825499297065283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18657098322280022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694935506283129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692005653528155,0.0,0.0,0.0,0.0736809495158153,0.0,0.0,0.0,0.06360411159727362,0.0,medium
46.92,2.93,5,261,136,211,19,36,0.14,14,3,10,13,2.5714285714285716,0,0,2,3,23,0.0,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09695612652751524,0.20431294945683884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06997012241432564,0.0,0.13994505578398747,0.0,0.0,0.0,0.0,0.22496620147323274,0.0,0.0,0.0,0.07786218542389786,0.0,0.045790697045869265,0.1916440222089687,0.0,0.0,0.0,0.07504800905207108,0.0,0.0,0.0,0.0,0.0,0.0,0.2485601214205037,0.0,0.09397742123589604,0.0,0.0,0.0,0.0,0.0,0.0,0.056249777926783324,0.0,0.14641012417576307,0.2469104088440673,0.0,0.0,0.0,0.027808544076453733,0.0,0.0,0.0,0.0785658641798032,0.07310149582464934,0.0,0.23889433593626563,0.0,0.14713058607360124,0.0,0.023234476152633812,0.0,0.0,0.0,0.0,0.02577101378178149,0.0,0.0,0.04283146267813616,0.04609785598970856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519074120448045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09051648023794284,0.0,0.28351725736359223,0.0,0.0,0.0,0.04743974531111735,0.0,0.0,0.05937451435854379,0.0,0.0,0.0,0.07100420433626649,0.0,0.0,0.0,0.0,0.0,0.1460197792116823,0.0,0.0,0.15504901842081342,0.10965241400382193,0.0,0.17646170383695817,0.0,0.0,0.17132286825184095,0.0,0.0,0.05512052714615016,0.0722040952969432,0.0,0.0,0.2134485329340782,0.0,0.0,0.0,0.16277482829423376,0.0,0.049659913352063746,0.0,0.09417697530690071,0.21233899595910855,0.0,0.0,0.06240309692295905,0.0,0.0,0.0,0.13514718090212005,0.08368717874442848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16010928430449473,0.0,0.14287788120319259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17009086960967817,0.0,0.12623681323258995,0.0,0.0,0.0,0.0,0.07030002691729609,0.06808315502913269,0.09933971443333195,0.0,0.21801380164839382,0.0,0.07504800905207108,0.041264767877182223,0.0,0.0,0.13334157779540354,0.051828033185502366,medium
43.47,2.7,5,222,119,160,8,51,0.067,23,0,7,12,1.3043478260869565,0,0,0,0,23,0.0,36,0,0,0,0,0.0,0.0,0.12706851063638278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394957640289943,0.11228529227861044,0.0,0.0,0.2737434492014219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19716498278144542,0.0,0.0,0.0,0.10532511458653135,0.0,0.0,0.2776384022577487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13915458770800265,0.0,0.04050473433951313,0.0,0.0,0.0,0.0,0.0,0.0,0.06768322975059793,0.0,0.0,0.0,0.0,0.0,0.0,0.033460969040733785,0.0,0.0,0.0,0.06778790693711718,0.06241043688508561,0.0,0.08248499759781416,0.0,0.3889720593642301,0.0,0.04733559704855049,0.0,0.0,0.0,0.0,0.13204053302474228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25587973578955,0.0,0.0,0.21474518173903506,0.0,0.0,0.0,0.0,0.0475100804768187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19307514413381466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03580307369244956,0.05887382463720578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17445311926264365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27544537757744825,0.14174560759484198,0.0,0.0,0.0,0.0,0.0,0.0,0.11331959150505862,0.16754255698246331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428320690383885,0.0,0.0,0.0,0.0,0.0,0.23486693768795405,0.23098461396596864,0.0,0.0,0.0,0.0,0.0,0.03544800012660046,0.0,0.14756339928156248,0.0,0.22696559354174609,0.0,0.05333406990845476,0.0,0.0,0.0,0.07795238632104759,0.0,medium
47.09,2.14,3,76,45,60,0,16,0.0,7,0,8,7,1.2857142857142858,0,0,0,0,14,0.0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048580228641934224,0.2463719787773153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15906905346242836,0.0,0.0,0.0,0.0,0.0,0.10240112676035897,0.0,0.0,0.10097517833468275,0.0,0.0,0.26617191246917987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127101472193446,0.0,0.0,0.0,0.0,0.2767718964111759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09655625937883307,0.0,0.0,0.18593744376494578,0.0,0.37092167311000146,0.0,0.0,0.0,0.0,0.0,0.0,0.11525690188735757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14500570809399946,0.1582679635195315,0.29229093689000657,0.0,0.0,0.1739142331701393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23302947789653033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23251685211166612,0.1582679635195315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167761257765943,0.05167534657058197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225166913048815,0.0,0.0,0.0,0.0,0.0,0.0,0.112619328053552,0.0,0.06668932668827766,0.0,0.1315106160582459,0.0,0.07100712093767281,0.0661053862195705,0.0,0.0,0.10378308897820222,0.0,medium
54.96,3.0,4,74,42,52,2,20,0.048,9,0,3,8,1.0,0,0,0,0,10,0.0,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.057542451448285986,0.0,0.0,0.0,0.0,0.1091193920343705,0.0,0.0,0.0,0.29096978261612766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2139641752186956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10175509785702494,0.0,0.0,0.26822779069843933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2213712854421018,0.0,0.18532986569669052,0.0,0.0,0.0,0.0,0.3615321108145379,0.0,0.05130652736786452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06997190959658879,0.0,0.0,0.0,0.0,0.4014790417532605,0.0,0.0,0.0,0.0,0.0,0.0,0.11724586099576043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30812531614310423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04595222773531918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15257454873701015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41577927224425515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22690607384227485,0.0,0.0,0.0,0.0,0.0,0.0,0.12701528721272892,0.0,0.0,0.0,0.0,0.0,0.06845276323305156,0.0,0.0,0.0,0.10004967281599003,0.0,medium
100.0,1.0,1,33,13,25,5,6,0.385,0,0,5,8,0.0,0,0,0,0,5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250857908469584,0.38697325050774667,0.0,0.0,0.27159597603579744,0.0,0.07761953384832672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103558308109838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2712800049489193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318675464073937,0.1871092163774761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219400322829412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576541137511521,0.0,0.0,0.19570540044444923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12687063309073826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29142081468937064,0.0,0.0,0.24854334920957044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11345231961992844,0.0,0.0,0.2921673445683211,0.1658204420403637,0.0,good
100.0,1.0,1,293,32,52,178,71,5.562,0,0,4,9,0.0,0,0,1,0,24,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970383498085174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27961066764112075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10731932158886975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291074547001892,0.0,0.20785302063169184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17102615948137737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22611707101639747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5674082962523318,0.0,0.0,good
65.37,3.75,8,194,112,107,40,40,0.357,8,0,14,10,1.5,0,2,3,1,21,0.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.07482331273417794,0.0,0.0,0.14493273776593762,0.0,0.0,0.0,0.2724672289231097,0.0,0.1197443515847664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13904012997341403,0.0,0.2823722378548759,0.0,0.0,0.0,0.0,0.18753782314206194,0.0,0.0,0.0,0.0,0.09319327642530066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16988077309154087,0.0,0.14685473896662862,0.11472019859608701,0.0,0.0,0.1136173002833054,0.0,0.0,0.12177595478666167,0.0,0.16039784999033158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10263610079033048,0.0583652474608798,0.0,0.10284248213853388,0.09763219691232562,0.0733621220705701,0.0,0.0,0.0,0.0,0.0,0.1116651874464261,0.0,0.0,0.0,0.0,0.09511596006982424,0.0,0.21965595747535208,0.0,0.0,0.0,0.057775869061457714,0.0,0.12729617400914753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06772350119715205,0.0,0.0,0.0,0.0,0.0,0.10902541807840664,0.0,0.3140450655073611,0.18940388186367985,0.0,0.0,0.0,0.0,0.0,0.0,0.039629862159450295,0.0,0.0,0.040016839332898915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15908447493579606,0.0,0.0,0.0,0.14282502924919263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07796295417520421,0.0,0.1661364509918071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03698767670920859,0.0,0.0,0.0,0.0,0.0,0.0,0.2757765076615936,0.0,0.0,0.0,0.0,0.0742061852891747,0.0,0.06920491067461468,0.24979595829984527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16788902989220594,0.0,0.0,0.0,0.0,0.07482331273417794,0.0,0.06269304850963807,0.0,0.0,0.0,0.11935815519372654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24596800184712253,0.0,0.0,good
74.14,3.83,9,119,63,60,20,21,0.317,5,1,4,11,2.8,0,0,3,6,15,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.07602015945596197,0.0,0.0,0.0,0.0,0.0,0.19039237360981134,0.0,0.061871272853422345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06802481334924178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11391255589647303,0.09145510184996314,0.09342523335263474,0.0,0.0,0.0,0.0,0.3072850202876914,0.0,0.0,0.0,0.0,0.0,0.19360023714639785,0.0,0.0,0.14413341416065373,0.0,0.0,0.17566027377164084,0.0,0.0,0.0,0.11476454755819612,0.0,0.0,0.0,0.0,0.0,0.0,0.11906864191577034,0.08419113088202762,0.10267352398945508,0.0,0.09244089521892065,0.10582393272925823,0.0,0.0,0.0,0.0,0.0,0.1323420384733266,0.07662274133031931,0.11672787120375804,0.0,0.0,0.11034448992917695,0.0,0.09910187144130826,0.08738760607926825,0.09405191951065038,0.0,0.0,0.0,0.0,0.0,0.0,0.11024993521352663,0.0,0.10953993904786931,0.0,0.0,0.0,0.09769029347301657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39274755777870585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17603804539517504,0.0,0.0,0.12113984317796515,0.09549973709484394,0.0,0.1134846082934684,0.1274028661806122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08633607851406373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489522482787501,0.10617106854733012,0.0,0.10094103791195526,0.2591429937422302,0.0,0.0,0.0,0.0,0.1536073682205282,0.0,0.0,0.0,0.0,0.0,0.24556002369653193,0.0,0.25636582719654905,0.06581318278736578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10793168177094373,0.0,0.0,0.0,0.0,0.10176844174579064,0.17217262845476367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,good
